time,hash,latitude,longitude,serial,distance,rssi
2019-08-01T12:45:00Z,0bb5c7644c4e56676a7a20cc8dc09793dbaf96ad47c37d00e10da25f,60.16829,24.94214,00000000afef4555,29.32,-97
2019-08-01T12:45:00Z,0fff89885f08417f20aadfdbf62a372277e9085bcd024374b772ecac,60.16531,24.9442,00000000fdda10fe,25.36,-95
2019-08-01T12:45:00Z,144afc51fc2443c7031a2912566eff2ce60226a49d6d2bd7c2923700,60.16544,24.95398,0000000038d83d41,12.69,-86
2019-08-01T12:45:00Z,14c7e1511b70f4dd3359cbece1377aebb4d70531f5489eefe53d7c3c,60.16544,24.95398,0000000038d83d41,29.32,-97
2019-08-01T12:45:00Z,165ebbb4090d47319ae370f0d0854fdc1f6b79499f8b2e4d3c3533c0,60.16544,24.95398,0000000038d83d41,18.79,-91
2019-08-01T12:45:00Z,319cc1d5bc5e13c13c0feb12cee9a0b55b676d665a4f2a4bd11c7f78,60.15432,24.9211,0000000019fb59c4,9.12,-82
2019-08-01T12:45:00Z,32352a474c44ae3314657e178e00dba41235ddfcbe4ce5ee97bd7fb8,60.16762,24.95415,000000006b44cce7,17.4,-90
2019-08-01T12:45:00Z,4632824bebf902187a30d45a0825ce707d39df02f761a012440969db,60.16544,24.95398,0000000038d83d41,27.28,-96
2019-08-01T12:45:00Z,4de1234054c0ad564da4a96fa45a0531feaa109e9da645e55bf27afc,60.16629,24.95957,00000000fb7600be,12.69,-86
2019-08-01T12:45:00Z,59107c0fb745e0aacace35f3eb6888e9aa1cace3ca066219be32fe54,60.16897,24.95222,00000000aa852af1,18.79,-91
2019-08-01T12:45:00Z,5bbb5184fded3e51bc78e45e39917794285e6bbc72da404802a9599a,60.16531,24.9442,00000000fdda10fe,33.81,-99
2019-08-01T12:45:00Z,5d65719c4cbf045f068d084b72302f447d5fd034413d97d13be00d0e,60.18203,24.91341,00000000342570c2,20.28,-92
2019-08-01T12:45:00Z,60a0356fc7fa06c50ec8cce6bfc490fc0e1d7ed33a356cd727953d25,60.149,24.9843,00000000fffb8cf0,18.79,-91
2019-08-01T12:45:00Z,62ba3ea518b5e78749f37fcd40a3f18f8059689f1df2d876536785b8,60.17065,24.93641,000000000f4919c9,27.28,-96
2019-08-01T12:45:00Z,660c668edc3b239e521fc8d85ca6f442cec48702a08567ecb7f863d0,60.18203,24.91341,00000000342570c2,23.56,-94
2019-08-01T12:45:00Z,6a657079c1bdc8114c289be1ddd83e5846d4279a920d1697b8ff0033,60.18203,24.91341,00000000342570c2,17.4,-90
2019-08-01T12:45:00Z,6b5e11650298c25304b7da0e39544ae02193f6859fef1dc05494e6d3,60.16762,24.95415,000000006b44cce7,23.56,-94
2019-08-01T12:45:00Z,6d22b751ff5173035dc85c52c3dff0780126adae67fe33dc62dd45ef,60.16531,24.9442,00000000fdda10fe,17.4,-90
2019-08-01T12:45:00Z,722358bfd36cc8960ac1481575e3d6bc5a4283ff86c9f56a4ff3d7f8,60.14947,24.91438,000000004ef3150d,16.1,-89
2019-08-01T12:45:00Z,76debbf8726761860406759f7fb143f0a4da95242a7e41ea3abeb6dc,60.537791,25.113247,00000000b7334f91,27.28,-96
2019-08-01T12:45:00Z,77839e655f856d5295739c2388237a95b399c3b8a4f659cd1345d939,60.16829,24.94214,00000000afef4555,31.5,-98
2019-08-01T12:45:00Z,78d5f60b36b59c06c3988b94e11744bb3aed5dcbc214f91f228bf892,60.16448,24.97323,0000000053c6c2be,29.32,-97
2019-08-01T12:45:00Z,87dfaad29a9276ddddb1fa021d3bc23ad14824c1af16f7d87e713689,60.14951,24.92138,0000000006dd41f6,17.4,-90
2019-08-01T12:45:00Z,8c75c3289c84fe4493e1e272a77b615fe1985880c5dc68a7c1a17b53,60.16762,24.95415,000000006b44cce7,11.7,-85
2019-08-01T12:45:00Z,8cc6ddaa460aeae8cc9e8a33f91a01c8cd4c0c8bf8a943210a28c84d,60.1538,24.95595,0000000038bf9618,14.89,-88
2019-08-01T12:45:00Z,9843c6216661048343a0e49cf3d8aa2883cf77f452666a1c873a1052,60.16448,24.97323,0000000053c6c2be,12.69,-86
2019-08-01T12:45:00Z,99fd45d12dac633f5df9fb97ff21d14f1f5358d6e8b9288d355d3e47,60.17918,24.95141,00000000675d5200,4.94,-75
2019-08-01T12:45:00Z,9bdd402f82f87cdc984f1ffc485aa23e7be58cf9e4d83954f9703916,60.447484,22.25731,00000000378bd7ea,9.92,-83
2019-08-01T12:45:00Z,9d03d14afa49576281aa26db60e517f7c1ec8aa36f7756959a860a8a,60.16629,24.95957,00000000fb7600be,11.7,-85
2019-08-01T12:45:00Z,a78cb522232540c66d1e8a870753c5355c6253ba3f50dae916f22613,60.16448,24.97323,0000000053c6c2be,13.75,-87
2019-08-01T12:45:00Z,a794b5cd3dff23bb2fe621fa0fa64a9ad4be2ab820bff2b483489903,60.16897,24.95222,00000000aa852af1,25.36,-95
2019-08-01T12:45:00Z,a9da1ee82e3b670e276c26b483dd50f4a6d0c6f77ef82245d3ae6086,60.18203,24.91341,00000000342570c2,20.28,-92
2019-08-01T12:45:00Z,b5fd6b317890e5ab2d79e2cd1abe61626d45a753c7337d0d40728898,60.16762,24.95415,000000006b44cce7,9.92,-83
2019-08-01T12:45:00Z,b6ff19507caf4e0933b92e880a240f6b373a5f61b654b0b6a78e3a06,60.16829,24.94214,00000000afef4555,9.12,-82
2019-08-01T12:45:00Z,c40c37def6bf11a63a2556519a7c6233fd417cdeea2cf14f28e7c42c,60.16531,24.9442,00000000fdda10fe,25.36,-95
2019-08-01T12:45:00Z,caf8b6928c79628e5e39196e3f0877551608d215c6d43cb58bb7bbbe,60.16897,24.95222,00000000aa852af1,11.7,-85
2019-08-01T12:45:00Z,cf05623e4d87ce0906c0b0b7dbf53aacc1228016cd27c341228b6e76,60.18203,24.91341,00000000342570c2,20.28,-92
2019-08-01T12:45:00Z,d235b6a7bec7ab264070c483daaa92e1929f139f43fb40fb8925407a,60.447484,22.25731,00000000378bd7ea,25.36,-95
2019-08-01T12:45:00Z,d6dab6f1697238d3bef211c74b001167bc19c3507a5faef840a0817e,60.17002,24.94407,000000006b087f40,14.89,-88
2019-08-01T12:45:00Z,dd2c9c82cf3737146294aff6f814a1349fb0bc4bedf518715dacbe8f,60.18203,24.91341,00000000342570c2,17.4,-90
2019-08-01T12:45:00Z,e05ff8fac98a31f661e988fcd1c7486f77a8211e8029a8c0b870fa56,60.14947,24.91438,000000004ef3150d,9.92,-83
2019-08-01T12:45:00Z,e26e348d4cc960c76cfcac7c044d2c4874ae20c4bc9ad94442789140,60.16762,24.95415,000000006b44cce7,10.78,-84
2019-08-01T12:45:00Z,e93705a5eeda7e5ad6cea356c13212f30c2327df19c257775f7fb6d6,60.537791,25.113247,00000000b7334f91,4.5,-74
2019-08-01T12:45:00Z,ea195b766f74bd4ad3c25a1481e5c4345af4cfa315bfe3b80079fdc3,60.447484,22.25731,00000000378bd7ea,18.79,-91
2019-08-01T12:45:00Z,ed70dda6b7faebd4340dacdb452ab224d9d3c308df417b7fa76f54e8,60.15133,24.92329,00000000e8a064a4,36.27,-100
