time,hash,latitude,longitude,serial,distance,rssi
2019-08-01T14:45:00Z,04ceca3fa41f96626d78692b5ad683b5337ecbacc5307b19d4820ea4,60.17065,24.93641,000000000f4919c9,14.89,-88
2019-08-01T14:45:00Z,0fff89885f08417f20aadfdbf62a372277e9085bcd024374b772ecac,60.16531,24.9442,00000000fdda10fe,20.28,-92
2019-08-01T14:45:00Z,144afc51fc2443c7031a2912566eff2ce60226a49d6d2bd7c2923700,60.16544,24.95398,0000000038d83d41,20.28,-92
2019-08-01T14:45:00Z,14c7e1511b70f4dd3359cbece1377aebb4d70531f5489eefe53d7c3c,60.16544,24.95398,0000000038d83d41,31.5,-98
2019-08-01T14:45:00Z,22581e1d9764b88a01034a4cab1a6b02fa4aa770025b9bd340685163,60.15432,24.9211,0000000019fb59c4,25.36,-95
2019-08-01T14:45:00Z,2359f881a4fe8163beed82355aabbba0b00b99f1e4a2a4ccd7186bc4,60.15432,24.9211,0000000019fb59c4,3.74,-72
2019-08-01T14:45:00Z,41d3af8da554a2f22a1c6596e0da84fd612b70022b5d295e6b4928e7,60.15432,24.9211,0000000019fb59c4,21.87,-93
2019-08-01T14:45:00Z,43b676ed3aef4c2d8846694817e76117873be52e7f788e0cb366c1c4,60.16629,24.95957,00000000fb7600be,25.36,-95
2019-08-01T14:45:00Z,4de1234054c0ad564da4a96fa45a0531feaa109e9da645e55bf27afc,60.16629,24.95957,00000000fb7600be,11.7,-85
2019-08-01T14:45:00Z,541cdde5332ed33dd6e2f47bc3091d8251b2992ea15305b741d7fa7c,60.16531,24.9442,00000000fdda10fe,31.5,-98
2019-08-01T14:45:00Z,5721cc8e369e06764a3bafa726f8d8f405a1575f1ce7ccadd9c5ae28,60.16829,24.94214,00000000afef4555,14.89,-88
2019-08-01T14:45:00Z,5d65719c4cbf045f068d084b72302f447d5fd034413d97d13be00d0e,60.18203,24.91341,00000000342570c2,18.79,-91
2019-08-01T14:45:00Z,693099b54f1d14b899f005c233a431270bde084ad2fe05abf597743a,60.16544,24.95398,0000000038d83d41,9.12,-82
2019-08-01T14:45:00Z,6bb830c93f2195a49fb19ccc8f9673bd13c640aaead53dd9acd8b6b1,60.16762,24.95415,000000006b44cce7,8.38,-81
2019-08-01T14:45:00Z,7936aa9ca88d3763791437bdb1a6192164ef39788c06d87deffb3d9b,60.16897,24.95222,00000000aa852af1,20.28,-92
2019-08-01T14:45:00Z,87dfaad29a9276ddddb1fa021d3bc23ad14824c1af16f7d87e713689,60.14951,24.92138,0000000006dd41f6,9.92,-83
2019-08-01T14:45:00Z,8cc6ddaa460aeae8cc9e8a33f91a01c8cd4c0c8bf8a943210a28c84d,60.1538,24.95595,0000000038bf9618,20.28,-92
2019-08-01T14:45:00Z,9843c6216661048343a0e49cf3d8aa2883cf77f452666a1c873a1052,60.16448,24.97323,0000000053c6c2be,9.92,-83
2019-08-01T14:45:00Z,9afab0fdcde9cbf6c369551e94cd8b329aa8df35a937dd9933aaefaf,60.16762,24.95415,000000006b44cce7,11.7,-85
2019-08-01T14:45:00Z,9fbdd14cd5e170991f8e16f1635cb2c9508b35f3776492f534a504cd,60.15133,24.92329,00000000e8a064a4,25.36,-95
2019-08-01T14:45:00Z,a1ba09b019cae8df2ec9396f46a163e5b29858a11380955ed9605985,60.15432,24.9211,0000000019fb59c4,14.89,-88
2019-08-01T14:45:00Z,a1e3ac5a2348901dd3d74965f5e2a28d945be6f01df758bde5fb7b73,60.16531,24.9442,00000000fdda10fe,31.5,-98
2019-08-01T14:45:00Z,a794b5cd3dff23bb2fe621fa0fa64a9ad4be2ab820bff2b483489903,60.16897,24.95222,00000000aa852af1,27.28,-96
2019-08-01T14:45:00Z,a91d379a4b57c5df22db0d7a041ff69f657b4b31f28554b1011fc03c,60.16544,24.95398,0000000038d83d41,27.28,-96
2019-08-01T14:45:00Z,ada49584b48f01c37dec26e46bde5be8e7229bee1a318f912aa05df8,60.16762,24.95415,000000006b44cce7,7.05,-79
2019-08-01T14:45:00Z,b5fd6b317890e5ab2d79e2cd1abe61626d45a753c7337d0d40728898,60.16762,24.95415,000000006b44cce7,13.75,-87
2019-08-01T14:45:00Z,bc47f02c87cebb9928c25d0ad0c1e77fa507b77e58f60e2420264dea,60.15432,24.9211,0000000019fb59c4,20.28,-92
2019-08-01T14:45:00Z,c129dd128e6475a9f19e37c93fa734358684320e32cd565e787b0fcb,60.16544,24.95398,0000000038d83d41,18.79,-91
2019-08-01T14:45:00Z,c8336cf1387ba286dbb4926aa9db2cb9f148ae958cc668c444a4dda5,60.1638,24.96846,00000000d747f075,25.36,-95
2019-08-01T14:45:00Z,cb9e7890f5c8d3f9ba62996d2dd98c53f2106b04b9aa9667e3a5ee24,60.16544,24.95398,0000000038d83d41,21.87,-93
2019-08-01T14:45:00Z,cd2c2ce2425879ac455c812073aa8025c7bac76df380e4793edab46d,60.16531,24.9442,00000000fdda10fe,25.36,-95
2019-08-01T14:45:00Z,cf05623e4d87ce0906c0b0b7dbf53aacc1228016cd27c341228b6e76,60.18203,24.91341,00000000342570c2,18.79,-91
2019-08-01T14:45:00Z,d271dc7b335cd432f7413916d4bc4a844b708fdb9194896b9737ebf4,60.16829,24.94214,00000000afef4555,16.1,-89
2019-08-01T14:45:00Z,dce15d9b6a7bf8880ef6f98a7621aef6c6d548ad75d3fbfc42dd2b69,60.15432,24.9211,0000000019fb59c4,29.32,-97
2019-08-01T14:45:00Z,e31d748946ae2ef72a392e460a8a0558d53e3b1f9b2695942edf7b23,60.16762,24.95415,000000006b44cce7,14.89,-88
2019-08-01T14:45:00Z,e93705a5eeda7e5ad6cea356c13212f30c2327df19c257775f7fb6d6,60.537785,25.113246,00000000498c2a7d,1.88,-65
2019-08-01T14:45:00Z,ed70dda6b7faebd4340dacdb452ab224d9d3c308df417b7fa76f54e8,60.14951,24.92138,0000000006dd41f6,20.28,-92
