time,hash,latitude,longitude,serial,distance,rssi
2019-08-01T15:30:00Z,075be70b0c9febdacbaeeb7cd5008912aad9ce85c22f5ee3d6b77e40,60.16897,24.95222,00000000aa852af1,27.28,-96
2019-08-01T15:30:00Z,144afc51fc2443c7031a2912566eff2ce60226a49d6d2bd7c2923700,60.16544,24.95398,0000000038d83d41,20.28,-92
2019-08-01T15:30:00Z,14c7e1511b70f4dd3359cbece1377aebb4d70531f5489eefe53d7c3c,60.16544,24.95398,0000000038d83d41,23.56,-94
2019-08-01T15:30:00Z,22581e1d9764b88a01034a4cab1a6b02fa4aa770025b9bd340685163,60.15432,24.9211,0000000019fb59c4,17.4,-90
2019-08-01T15:30:00Z,36da9f89257a9396e4d745add999a0f0d60fd4dc2a38619e5761dc6b,60.16762,24.95415,000000006b44cce7,14.89,-88
2019-08-01T15:30:00Z,41d3af8da554a2f22a1c6596e0da84fd612b70022b5d295e6b4928e7,60.15432,24.9211,0000000019fb59c4,14.89,-88
2019-08-01T15:30:00Z,43b676ed3aef4c2d8846694817e76117873be52e7f788e0cb366c1c4,60.16629,24.95957,00000000fb7600be,25.36,-95
2019-08-01T15:30:00Z,4559fac98d1b6681cf97c2973bbb93dba73d13875eef16020cbf1bae,60.16629,24.95957,00000000fb7600be,18.79,-91
2019-08-01T15:30:00Z,4de1234054c0ad564da4a96fa45a0531feaa109e9da645e55bf27afc,60.16629,24.95957,00000000fb7600be,14.89,-88
2019-08-01T15:30:00Z,5d65719c4cbf045f068d084b72302f447d5fd034413d97d13be00d0e,60.18203,24.91341,00000000342570c2,21.87,-93
2019-08-01T15:30:00Z,6066632ddc94b5c482a2d4f45ed2532e55e3fd63e414a084a596a737,60.16762,24.95415,000000006b44cce7,18.79,-91
2019-08-01T15:30:00Z,6223d6f9f2cddcbc0af2efb2144427f6b9de7fe5a9844f84f217a940,60.18203,24.91341,00000000342570c2,23.56,-94
2019-08-01T15:30:00Z,693099b54f1d14b899f005c233a431270bde084ad2fe05abf597743a,60.16544,24.95398,0000000038d83d41,17.4,-90
2019-08-01T15:30:00Z,6a54644283a4f5a6369abe947b4e9faf2ca3c25ef2ea42502cb60c5f,60.15432,24.9211,0000000019fb59c4,16.1,-89
2019-08-01T15:30:00Z,6bb830c93f2195a49fb19ccc8f9673bd13c640aaead53dd9acd8b6b1,60.16762,24.95415,000000006b44cce7,4.94,-75
2019-08-01T15:30:00Z,6f06341f358e61699fe1e55e986dd0554bc8da28b91daf0c5ad99db6,60.16629,24.95957,00000000fb7600be,23.56,-94
2019-08-01T15:30:00Z,71f8aca68fbfe59b98caeaceb497deee0024b43bf07d57321c0269ad,60.16762,24.95415,000000006b44cce7,20.28,-92
2019-08-01T15:30:00Z,78d5f60b36b59c06c3988b94e11744bb3aed5dcbc214f91f228bf892,60.16448,24.97323,0000000053c6c2be,23.56,-94
2019-08-01T15:30:00Z,7e832c072f79103fdb0d62f55bec1d63425129aeb317511d52aaf126,60.16829,24.94214,00000000afef4555,9.92,-83
2019-08-01T15:30:00Z,87dfaad29a9276ddddb1fa021d3bc23ad14824c1af16f7d87e713689,60.14951,24.92138,0000000006dd41f6,9.12,-82
2019-08-01T15:30:00Z,8cc6ddaa460aeae8cc9e8a33f91a01c8cd4c0c8bf8a943210a28c84d,60.1538,24.95595,0000000038bf9618,17.4,-90
2019-08-01T15:30:00Z,9807656b6d26f9c69a0cee46922f6cf84b0d004c50e9ac8634806e3c,60.16897,24.95222,00000000aa852af1,27.28,-96
2019-08-01T15:30:00Z,9843c6216661048343a0e49cf3d8aa2883cf77f452666a1c873a1052,60.16448,24.97323,0000000053c6c2be,16.1,-89
2019-08-01T15:30:00Z,9afab0fdcde9cbf6c369551e94cd8b329aa8df35a937dd9933aaefaf,60.16762,24.95415,000000006b44cce7,8.38,-81
2019-08-01T15:30:00Z,9d857805574f6cc42e08b5256cf5479cd2dcf45149c123beefb90697,60.15432,24.9211,0000000019fb59c4,29.32,-97
2019-08-01T15:30:00Z,9de0ed59f1268890a3179cd1ada2b88a540876edbeb38c7fcde1121b,60.1638,24.96846,00000000d747f075,44.58,-103
2019-08-01T15:30:00Z,a1ba09b019cae8df2ec9396f46a163e5b29858a11380955ed9605985,60.15432,24.9211,0000000019fb59c4,27.28,-96
2019-08-01T15:30:00Z,a3a21ef15e1883941a7ed2eb6150357ae068aa4b0b6ce6ca0482ea3a,60.16762,24.95415,000000006b44cce7,25.36,-95
2019-08-01T15:30:00Z,b5fd6b317890e5ab2d79e2cd1abe61626d45a753c7337d0d40728898,60.16762,24.95415,000000006b44cce7,16.1,-89
2019-08-01T15:30:00Z,ba9fa175f68371199486398e4d3d5be7e7aaf24b7ee617d0439862d4,60.17002,24.94407,000000006b087f40,18.79,-91
2019-08-01T15:30:00Z,bb668d87f86c93df4748372d157d62397ebd76935a4a7d28bb120111,60.17002,24.94407,000000006b087f40,27.28,-96
2019-08-01T15:30:00Z,bc47f02c87cebb9928c25d0ad0c1e77fa507b77e58f60e2420264dea,60.15432,24.9211,0000000019fb59c4,20.28,-92
2019-08-01T15:30:00Z,c129dd128e6475a9f19e37c93fa734358684320e32cd565e787b0fcb,60.16544,24.95398,0000000038d83d41,20.28,-92
2019-08-01T15:30:00Z,c40c37def6bf11a63a2556519a7c6233fd417cdeea2cf14f28e7c42c,60.16531,24.9442,00000000fdda10fe,16.1,-89
2019-08-01T15:30:00Z,ce4d251a2c6b56d67533935f9c53278886ef447f18ddca76b92d9335,60.16897,24.95222,00000000aa852af1,21.87,-93
2019-08-01T15:30:00Z,cf05623e4d87ce0906c0b0b7dbf53aacc1228016cd27c341228b6e76,60.18203,24.91341,00000000342570c2,20.28,-92
2019-08-01T15:30:00Z,d69afca65863127139530a78c4f4181bdbe010e16c2af64abab9dc50,60.16829,24.94214,00000000afef4555,9.92,-83
2019-08-01T15:30:00Z,d91f318f3a3b1a7efe587cde513162e2471bbe4489d02531c6f083f1,60.17002,24.94407,000000006b087f40,14.89,-88
2019-08-01T15:30:00Z,dce15d9b6a7bf8880ef6f98a7621aef6c6d548ad75d3fbfc42dd2b69,60.15432,24.9211,0000000019fb59c4,25.36,-95
2019-08-01T15:30:00Z,e93705a5eeda7e5ad6cea356c13212f30c2327df19c257775f7fb6d6,60.537783,25.113224,00000000b7334f91,8.38,-81
2019-08-01T15:30:00Z,f088630d7476dae7d4b7e2bb1f10575f2c89acb4b6e061f3d57c2b40,60.16531,24.9442,00000000fdda10fe,23.56,-94
2019-08-01T15:30:00Z,f6cbcd151e118563e78aaa5296ca1173d8513991d3af51ca51686047,60.16829,24.94214,00000000afef4555,13.75,-87
2019-08-01T15:30:00Z,fc4f3a44235f1cfc7b53f14ba2da599976a5a0a220d23b852688e485,60.17919,24.95181,000000007b5207b6,17.4,-90
2019-08-01T15:30:00Z,00bd40350f69becf331ead4787d9f6cd2aeed9d1bbf7392d0d40fdb5,60.16897,24.95222,00000000aa852af1,29.32,-97
2019-08-01T15:30:00Z,01920c53830c84308b74ff7156db431f63cabfe661e2583b5a7dca31,60.17919,24.95181,000000007b5207b6,17.4,-90
2019-08-01T15:30:00Z,01afd5b73a8824d65a7970f280786d8131bbca2800d46777862d2a9d,60.16897,24.95222,00000000aa852af1,9.92,-83
2019-08-01T15:30:00Z,0215094f416dfdb16cf4a8059fe2e52ee5586b7ba2121a8ec25f2b83,60.149,24.9843,00000000fffb8cf0,25.36,-95
2019-08-01T15:30:00Z,025717ea83cf17d8cfa31884177abae6bf6a93541face1611dd0af2a,60.16762,24.95415,000000006b44cce7,10.78,-84
2019-08-01T15:30:00Z,02a88d96306245b1203559f94051cf9f746798311ad9051494856adc,60.16762,24.95415,000000006b44cce7,9.12,-82
2019-08-01T15:30:00Z,03192f6feac172f1a039d9caae8ef13ca0c5075f2fdf248175738ccf,60.16829,24.94214,00000000afef4555,16.1,-89
2019-08-01T15:30:00Z,0350c7da85bd8ae070da7a937c29e66a697a42080e04c624aadaf86b,60.16829,24.94214,00000000afef4555,6.46,-78
2019-08-01T15:30:00Z,04425bf14bd8af7a3506c46ab1c3fe035a2eccea0db0ce366f9bf0bf,60.16531,24.9442,00000000fdda10fe,27.28,-96
2019-08-01T15:30:00Z,04ca389a006b141a268f1bfdc478787cffeaaeeba45269c3e9bea2e0,60.16531,24.9442,00000000fdda10fe,0.84,-58
2019-08-01T15:30:00Z,0938edeeac2f44e004e1897f8aef1d21bc1000967d81b2a514a29c2a,60.16829,24.94214,00000000afef4555,8.38,-81
2019-08-01T15:30:00Z,09537aa13eda132be01e12aa1e0610359e0863ac3d419fe8be18251c,60.16762,24.95415,000000006b44cce7,2.8,-69
2019-08-01T15:30:00Z,0a2a90884577f9c17240b82ddb6c31d45d074a55112a25f6cda27fc7,60.16762,24.95415,000000006b44cce7,16.1,-89
2019-08-01T15:30:00Z,0b0cb99535dd3854acb0b9cc3d0780fddb2bcd454a635210adb7ce3f,60.16897,24.95222,00000000aa852af1,29.32,-97
2019-08-01T15:30:00Z,0bb3ea9220c77883c8199fe1e88473e4a384d973b3537cd190733e6b,60.1538,24.95595,0000000038bf9618,16.1,-89
2019-08-01T15:30:00Z,0bb9730d33d6ae95ca3b6c7a90497831c36a3dae344aa8cd7e94c7be,60.17918,24.95141,00000000675d5200,11.7,-85
2019-08-01T15:30:00Z,0bc0fe4b4c081f06b2b5fe02e92a900e55e91802163beb2599c363ed,60.16897,24.95222,00000000aa852af1,18.79,-91
