time,hash,latitude,longitude,serial,distance,rssi
2019-08-01T13:45:00Z,120b564531d97aac787e1ccc1e81a4cbfe9948e62ed14fc3802b0b74,60.16075,24.95883,00000000f1124bca,38.87,-101
2019-08-01T13:45:00Z,144afc51fc2443c7031a2912566eff2ce60226a49d6d2bd7c2923700,60.16544,24.95398,0000000038d83d41,16.1,-89
2019-08-01T13:45:00Z,14c7e1511b70f4dd3359cbece1377aebb4d70531f5489eefe53d7c3c,60.16544,24.95398,0000000038d83d41,27.28,-96
2019-08-01T13:45:00Z,15918569de0a46a8eb56b43d8d39f7fc82619ff1006f00822c85745c,60.17919,24.95181,000000007b5207b6,4.11,-73
2019-08-01T13:45:00Z,2359f881a4fe8163beed82355aabbba0b00b99f1e4a2a4ccd7186bc4,60.16897,24.95222,00000000aa852af1,16.1,-89
2019-08-01T13:45:00Z,29a5db8c78e553beb48552e1d686a6c7336d9012c50171aed15d6dc5,60.16544,24.95398,0000000038d83d41,18.79,-91
2019-08-01T13:45:00Z,3c1790e6059571d6737917b64014650b28cd689ac2fa831e9e8556f8,60.16544,24.95398,0000000038d83d41,25.36,-95
2019-08-01T13:45:00Z,43efff9db3e384a53f3f2a384dfb536ce3a16a83cbad0257669f707a,60.449843,22.267838,00000000378bd7ea,18.79,-91
2019-08-01T13:45:00Z,43f0d68a3f592dab1f4aab487760d9715ea115f2013ea99e2f62a9a9,60.16629,24.95957,00000000fb7600be,20.28,-92
2019-08-01T13:45:00Z,475caf0db613b6c504fd1b7843acb7154fb5873638743a00994d7029,60.449843,22.267838,00000000378bd7ea,14.89,-88
2019-08-01T13:45:00Z,4ca727ade85fa9c3d6768390ea02df04e4a8196b6e8b93879de12dc6,60.16762,24.95415,000000006b44cce7,5.41,-76
2019-08-01T13:45:00Z,4de1234054c0ad564da4a96fa45a0531feaa109e9da645e55bf27afc,60.16629,24.95957,00000000fb7600be,9.12,-82
2019-08-01T13:45:00Z,4f8ec99234427e214d3930a3b6103d3980e2e2079fc0f72e194b05e1,60.449843,22.267838,00000000378bd7ea,3.4,-71
2019-08-01T13:45:00Z,5d65719c4cbf045f068d084b72302f447d5fd034413d97d13be00d0e,60.18203,24.91341,00000000342570c2,23.56,-94
2019-08-01T13:45:00Z,6066632ddc94b5c482a2d4f45ed2532e55e3fd63e414a084a596a737,60.16762,24.95415,000000006b44cce7,18.79,-91
2019-08-01T13:45:00Z,620baf79dcb65688fb26d41f3a77a43fe71af37ebc342267ad0e799d,60.449843,22.267838,00000000378bd7ea,20.28,-92
2019-08-01T13:45:00Z,62742981e8529270ff72603e37f1d91125c1a7bd31fb8d3cb52591b8,60.16629,24.95957,00000000fb7600be,14.89,-88
2019-08-01T13:45:00Z,644707db2d858dfe190c899b1fb9ba9cb04653022e0de83fdd5b46c2,60.17002,24.94407,000000006b087f40,17.4,-90
2019-08-01T13:45:00Z,660c668edc3b239e521fc8d85ca6f442cec48702a08567ecb7f863d0,60.18203,24.91341,00000000342570c2,13.75,-87
2019-08-01T13:45:00Z,693099b54f1d14b899f005c233a431270bde084ad2fe05abf597743a,60.16544,24.95398,0000000038d83d41,10.78,-84
2019-08-01T13:45:00Z,6a657079c1bdc8114c289be1ddd83e5846d4279a920d1697b8ff0033,60.18203,24.91341,00000000342570c2,14.89,-88
2019-08-01T13:45:00Z,6bc838096806d076bb45cfa041f4e6696c7a32170556ae75888c7fff,60.16531,24.9442,00000000fdda10fe,23.56,-94
2019-08-01T13:45:00Z,6d22b751ff5173035dc85c52c3dff0780126adae67fe33dc62dd45ef,60.16531,24.9442,00000000fdda10fe,21.87,-93
2019-08-01T13:45:00Z,6ff437688c444238352c28f64f9d2a7d0f14d19c9ea42c225380501e,60.16762,24.95415,000000006b44cce7,11.7,-85
2019-08-01T13:45:00Z,76debbf8726761860406759f7fb143f0a4da95242a7e41ea3abeb6dc,60.537787,25.113247,00000000b7334f91,23.56,-94
2019-08-01T13:45:00Z,786aac06d91e0fa3c0043da91457558315ef0d7524cb5cbcc550741b,60.449843,22.267838,00000000378bd7ea,14.89,-88
2019-08-01T13:45:00Z,78d5f60b36b59c06c3988b94e11744bb3aed5dcbc214f91f228bf892,60.16448,24.97323,0000000053c6c2be,29.32,-97
2019-08-01T13:45:00Z,87dfaad29a9276ddddb1fa021d3bc23ad14824c1af16f7d87e713689,60.14951,24.92138,0000000006dd41f6,13.75,-87
2019-08-01T13:45:00Z,88b31ef084584245c7c84105b8fb434458382e8778c5f01959ab16f2,60.16762,24.95415,000000006b44cce7,17.4,-90
2019-08-01T13:45:00Z,8c75c3289c84fe4493e1e272a77b615fe1985880c5dc68a7c1a17b53,60.16762,24.95415,000000006b44cce7,12.69,-86
2019-08-01T13:45:00Z,8cc6ddaa460aeae8cc9e8a33f91a01c8cd4c0c8bf8a943210a28c84d,60.1538,24.95595,0000000038bf9618,17.4,-90
2019-08-01T13:45:00Z,8d526241977a41780adfcc4988973ae0cf4edf334ec0ca41ab29ff2d,60.16075,24.95883,00000000f1124bca,29.32,-97
2019-08-01T13:45:00Z,8f7e34d1efb740adf37d4ff6391322b61faf4052abbfd4177ccdfba4,60.17002,24.94407,000000006b087f40,20.28,-92
2019-08-01T13:45:00Z,909f4d023158d1614143cddc53bc1ee7fde89d74f3a35557384108b8,60.16897,24.95222,00000000aa852af1,25.36,-95
2019-08-01T13:45:00Z,96885d6478d05a6eeb6f82e24c8f9482a4d33b031de6d9c827b31150,60.1538,24.95595,0000000038bf9618,33.81,-99
2019-08-01T13:45:00Z,9843c6216661048343a0e49cf3d8aa2883cf77f452666a1c873a1052,60.16448,24.97323,0000000053c6c2be,14.89,-88
2019-08-01T13:45:00Z,9df0d7fa0057136d04981ebb2c4cb48e1359e5556e8ae7c167f95077,60.18203,24.91341,00000000342570c2,27.28,-96
2019-08-01T13:45:00Z,9e9f4bb7f9b833d0d8b8e187cb2c07dc6b0b24eef9c4b4cb05e2508e,60.15432,24.9211,0000000019fb59c4,9.92,-83
2019-08-01T13:45:00Z,a794b5cd3dff23bb2fe621fa0fa64a9ad4be2ab820bff2b483489903,60.16897,24.95222,00000000aa852af1,21.87,-93
2019-08-01T13:45:00Z,a9da1ee82e3b670e276c26b483dd50f4a6d0c6f77ef82245d3ae6086,60.18203,24.91341,00000000342570c2,21.87,-93
2019-08-01T13:45:00Z,ab231d51a591d590bb759b9c7ca40c3f27b0d6d065a6a1af76fb8b3d,60.16075,24.95883,00000000f1124bca,11.7,-85
2019-08-01T13:45:00Z,b5fd6b317890e5ab2d79e2cd1abe61626d45a753c7337d0d40728898,60.16762,24.95415,000000006b44cce7,10.78,-84
2019-08-01T13:45:00Z,bd01ac8fc2992e9ca32f28c1f1b22983845e90918ba97584017978aa,60.14699,24.922,00000000a53ed894,25.36,-95
2019-08-01T13:45:00Z,be28717099c0ee96d19e1bb6f6a95c993c887af63d25e98d1c0d2a56,60.16448,24.97323,0000000053c6c2be,17.4,-90
2019-08-01T13:45:00Z,c40c37def6bf11a63a2556519a7c6233fd417cdeea2cf14f28e7c42c,60.16531,24.9442,00000000fdda10fe,18.79,-91
2019-08-01T13:45:00Z,cf05623e4d87ce0906c0b0b7dbf53aacc1228016cd27c341228b6e76,60.18203,24.91341,00000000342570c2,21.87,-93
2019-08-01T13:45:00Z,dce15d9b6a7bf8880ef6f98a7621aef6c6d548ad75d3fbfc42dd2b69,60.15432,24.9211,0000000019fb59c4,13.75,-87
2019-08-01T13:45:00Z,dd2c9c82cf3737146294aff6f814a1349fb0bc4bedf518715dacbe8f,60.18203,24.91341,00000000342570c2,16.1,-89
2019-08-01T13:45:00Z,e93705a5eeda7e5ad6cea356c13212f30c2327df19c257775f7fb6d6,60.537787,25.113247,00000000b7334f91,9.92,-83
2019-08-01T13:45:00Z,ed70dda6b7faebd4340dacdb452ab224d9d3c308df417b7fa76f54e8,60.14951,24.92138,0000000006dd41f6,20.28,-92
2019-08-01T13:45:00Z,eef023ec529112658693acde40fc9feaf7a94d3faf0de6db285c37c9,60.16448,24.97323,0000000053c6c2be,13.75,-87
2019-08-01T13:45:00Z,f3c61ba73d049e24d957c452ef1e95e2d5b5d44d932f5987baab1a64,60.1538,24.95595,0000000038bf9618,29.32,-97
2019-08-01T13:45:00Z,fc4f3a44235f1cfc7b53f14ba2da599976a5a0a220d23b852688e485,60.17919,24.95181,000000007b5207b6,16.1,-89
2019-08-01T13:45:00Z,0490b40497b9fda7a93786a1a4a2d6a90843adeac0ca4ee32d45c5f6,60.16448,24.97323,0000000053c6c2be,6.46,-78
2019-08-01T13:45:00Z,059473f0cda7c980b0d01ffb68ac679849cedaa8450cfbc81d6530d5,60.16829,24.94214,00000000afef4555,20.28,-92
2019-08-01T13:45:00Z,068071aa2e8e9d9da0880bb8fd208e75116bf0c159137cfdaf3e8608,60.149,24.9843,00000000fffb8cf0,29.32,-97
2019-08-01T13:45:00Z,08cbc809dd3c78a51aa8908eefe928d1a418c30f1f566a685f790102,60.16897,24.95222,00000000aa852af1,16.1,-89
2019-08-01T13:45:00Z,08cf113ad8778429542cca3eb6f3b9c129bf43b92ee9c4839659c360,60.16448,24.97323,0000000053c6c2be,12.69,-86
2019-08-01T13:45:00Z,09ec3fe9f29d5ead8415ae047d4467d4492a22685d1379fc6ef40855,60.16829,24.94214,00000000afef4555,23.56,-94
